;note_num;note_name
39723;15.0;dis''
39724;0.0;c'
39725;18.0;fis''
39726;23.0;b''
39727;6.0;fis'
39728;14.0;d''
39729;19.0;g''
39730;21.0;a''
39731;21.0;a''
39732;10.0;as'
39733;13.0;cis''
39734;11.0;b'
39735;25.0;cis'''
39736;3.0;dis'
39737;24.0;c'''
39738;14.0;d''
39739;20.0;gis''
39740;25.0;cis'''
39741;10.0;as'
39742;34.0;as'''
39743;9.0;a'
39744;6.0;fis'
39745;11.0;b'
39746;15.0;dis''
39747;32.0;gis'''
39748;22.0;as''
39749;27.0;dis'''
39750;14.0;d''
39751;16.0;e''
39752;8.0;gis'
39753;18.0;fis''
39754;27.0;dis'''
39755;30.0;fis'''
39756;13.0;cis''
39757;26.0;d'''
39758;6.0;fis'
39759;23.0;b''
39760;8.0;gis'
39761;23.0;b''
39762;33.0;a'''
39763;33.0;a'''
39764;27.0;dis'''
39765;11.0;b'
39766;11.0;b'
39767;7.0;g'
39768;27.0;dis'''
39769;18.0;fis''
39770;16.0;e''
39771;18.0;fis''
39772;8.0;gis'
39773;26.0;d'''
39774;32.0;gis'''
39775;28.0;e'''
39776;3.0;dis'
39777;25.0;cis'''
39778;13.0;cis''
39779;16.0;e''
39780;0.0;c'
39781;23.0;b''
39782;5.0;f'
39783;13.0;cis''
39784;28.0;e'''
39785;22.0;as''
39786;34.0;as'''
39787;21.0;a''
39788;34.0;as'''
39789;4.0;e'
39790;0.0;c'
39791;29.0;f'''
39792;33.0;a'''
39793;0.0;c'
39794;32.0;gis'''
39795;21.0;a''
39796;24.0;c'''
39797;18.0;fis''
39798;20.0;gis''
39799;30.0;fis'''
39800;22.0;as''
39801;24.0;c'''
39802;33.0;a'''
39803;6.0;fis'
39804;4.0;e'
39805;16.0;e''
39806;5.0;f'
39807;31.0;g'''
39808;34.0;as'''
39809;25.0;cis'''
39810;24.0;c'''
39811;11.0;b'
39812;25.0;cis'''
39813;14.0;d''
39814;17.0;f''
39815;24.0;c'''
39816;33.0;a'''
39817;13.0;cis''
39818;7.0;g'
39819;13.0;cis''
39820;34.0;as'''
39821;17.0;f''
39822;18.0;fis''
39823;1.0;cis'
39824;11.0;b'
39825;21.0;a''
39826;18.0;fis''
39827;32.0;gis'''
39828;9.0;a'
39829;21.0;a''
39830;18.0;fis''
39831;16.0;e''
39832;22.0;as''
39833;20.0;gis''
39834;22.0;as''
39835;12.0;c''
39836;14.0;d''
39837;21.0;a''
39838;9.0;a'
39839;30.0;fis'''
39840;22.0;as''
39841;4.0;e'
39842;26.0;d'''
39843;24.0;c'''
39844;16.0;e''
39845;18.0;fis''
39846;33.0;a'''
39847;3.0;dis'
39848;29.0;f'''
39849;21.0;a''
39850;31.0;g'''
39851;10.0;as'
39852;31.0;g'''
39853;25.0;cis'''
39854;18.0;fis''
39855;27.0;dis'''
39856;13.0;cis''
39857;10.0;as'
39858;5.0;f'
39859;17.0;f''
39860;16.0;e''
39861;2.0;d'
39862;19.0;g''
39863;4.0;e'
39864;1.0;cis'
39865;10.0;as'
39866;3.0;dis'
39867;12.0;c''
39868;18.0;fis''
39869;22.0;as''
39870;29.0;f'''
39871;2.0;d'
39872;16.0;e''
39873;15.0;dis''
39874;3.0;dis'
39875;21.0;a''
39876;9.0;a'
39877;0.0;c'
39878;6.0;fis'
39879;26.0;d'''
39880;10.0;as'
39881;1.0;cis'
39882;34.0;as'''
39883;10.0;as'
39884;17.0;f''
39885;9.0;a'
39886;8.0;gis'
39887;17.0;f''
39888;8.0;gis'
39889;24.0;c'''
39890;5.0;f'
39891;30.0;fis'''
39892;2.0;d'
39893;23.0;b''
39894;29.0;f'''
39895;25.0;cis'''
39896;9.0;a'
39897;21.0;a''
39898;31.0;g'''
39899;14.0;d''
39900;34.0;as'''
39901;26.0;d'''
39902;14.0;d''
39903;16.0;e''
39904;22.0;as''
39905;3.0;dis'
39906;11.0;b'
39907;30.0;fis'''
39908;34.0;as'''
39909;12.0;c''
39910;24.0;c'''
39911;11.0;b'
39912;27.0;dis'''
39913;1.0;cis'
39914;22.0;as''
39915;9.0;a'
39916;29.0;f'''
39917;10.0;as'
39918;12.0;c''
39919;16.0;e''
39920;6.0;fis'
39921;1.0;cis'
39922;15.0;dis''
39923;2.0;d'
39924;12.0;c''
39925;21.0;a''
39926;17.0;f''
39927;3.0;dis'
39928;0.0;c'
39929;22.0;as''
39930;19.0;g''
39931;16.0;e''
39932;20.0;gis''
39933;19.0;g''
39934;6.0;fis'
39935;29.0;f'''
39936;0.0;c'
39937;32.0;gis'''
39938;8.0;gis'
39939;20.0;gis''
39940;16.0;e''
39941;2.0;d'
39942;22.0;as''
39943;32.0;gis'''
39944;14.0;d''
39945;33.0;a'''
39946;32.0;gis'''
39947;3.0;dis'
39948;33.0;a'''
39949;9.0;a'
39950;19.0;g''
39951;23.0;b''
39952;26.0;d'''
39953;14.0;d''
39954;9.0;a'
39955;30.0;fis'''
39956;22.0;as''
39957;19.0;g''
39958;17.0;f''
39959;9.0;a'
39960;26.0;d'''
39961;10.0;as'
39962;25.0;cis'''
39963;9.0;a'
39964;15.0;dis''
39965;4.0;e'
39966;24.0;c'''
39967;4.0;e'
39968;20.0;gis''
39969;28.0;e'''
39970;31.0;g'''
39971;4.0;e'
39972;31.0;g'''
39973;31.0;g'''
39974;21.0;a''
39975;7.0;g'
39976;14.0;d''
39977;9.0;a'
39978;6.0;fis'
39979;7.0;g'
39980;33.0;a'''
39981;1.0;cis'
39982;7.0;g'
39983;11.0;b'
39984;21.0;a''
39985;31.0;g'''
39986;9.0;a'
39987;10.0;as'
39988;16.0;e''
39989;12.0;c''
39990;22.0;as''
39991;1.0;cis'
39992;6.0;fis'
39993;8.0;gis'
39994;20.0;gis''
39995;15.0;dis''
39996;25.0;cis'''
39997;0.0;c'
39998;7.0;g'
39999;29.0;f'''
40000;12.0;c''
40001;15.0;dis''
40002;20.0;gis''
40003;5.0;f'
40004;8.0;gis'
40005;2.0;d'
40006;27.0;dis'''
40007;17.0;f''
40008;22.0;as''
40009;24.0;c'''
40010;16.0;e''
40011;12.0;c''
40012;19.0;g''
40013;23.0;b''
40014;27.0;dis'''
40015;18.0;fis''
40016;1.0;cis'
40017;3.0;dis'
40018;21.0;a''
40019;1.0;cis'
40020;23.0;b''
40021;30.0;fis'''
40022;9.0;a'
40023;1.0;cis'
40024;21.0;a''
40025;1.0;cis'
40026;26.0;d'''
40027;31.0;g'''
40028;23.0;b''
40029;33.0;a'''
40030;15.0;dis''
40031;29.0;f'''
40032;26.0;d'''
40033;2.0;d'
40034;25.0;cis'''
40035;24.0;c'''
40036;2.0;d'
40037;33.0;a'''
40038;7.0;g'
40039;24.0;c'''
40040;1.0;cis'
40041;19.0;g''
40042;17.0;f''
40043;13.0;cis''
40044;5.0;f'
40045;30.0;fis'''
40046;2.0;d'
40047;23.0;b''
40048;25.0;cis'''
40049;6.0;fis'
40050;27.0;dis'''
40051;15.0;dis''
40052;22.0;as''
40053;16.0;e''
40054;11.0;b'
40055;27.0;dis'''
40056;15.0;dis''
40057;2.0;d'
40058;4.0;e'
40059;26.0;d'''
40060;27.0;dis'''
40061;22.0;as''
40062;14.0;d''
40063;23.0;b''
40064;19.0;g''
40065;20.0;gis''
40066;14.0;d''
40067;22.0;as''
40068;18.0;fis''
40069;31.0;g'''
40070;22.0;as''
40071;34.0;as'''
40072;18.0;fis''
40073;0.0;c'
40074;19.0;g''
40075;23.0;b''
40076;34.0;as'''
40077;13.0;cis''
40078;24.0;c'''
40079;27.0;dis'''
40080;13.0;cis''
40081;21.0;a''
40082;9.0;a'
40083;23.0;b''
40084;18.0;fis''
40085;1.0;cis'
40086;33.0;a'''
40087;18.0;fis''
40088;1.0;cis'
40089;4.0;e'
40090;7.0;g'
40091;12.0;c''
40092;2.0;d'
40093;15.0;dis''
40094;2.0;d'
40095;21.0;a''
40096;25.0;cis'''
40097;9.0;a'
40098;33.0;a'''
40099;20.0;gis''
40100;10.0;as'
40101;19.0;g''
40102;20.0;gis''
40103;20.0;gis''
40104;27.0;dis'''
40105;28.0;e'''
40106;22.0;as''
40107;22.0;as''
40108;4.0;e'
40109;33.0;a'''
40110;0.0;c'
40111;18.0;fis''
40112;1.0;cis'
40113;1.0;cis'
40114;27.0;dis'''
40115;9.0;a'
40116;27.0;dis'''
40117;16.0;e''
40118;13.0;cis''
40119;19.0;g''
40120;21.0;a''
40121;34.0;as'''
40122;32.0;gis'''
40123;21.0;a''
40124;2.0;d'
40125;33.0;a'''
40126;16.0;e''
40127;0.0;c'
40128;8.0;gis'
40129;21.0;a''
40130;17.0;f''
40131;17.0;f''
40132;16.0;e''
40133;33.0;a'''
40134;29.0;f'''
40135;23.0;b''
40136;10.0;as'
40137;23.0;b''
40138;0.0;c'
40139;0.0;c'
40140;26.0;d'''
40141;9.0;a'
40142;13.0;cis''
40143;26.0;d'''
40144;28.0;e'''
40145;25.0;cis'''
40146;9.0;a'
40147;13.0;cis''
40148;14.0;d''
40149;14.0;d''
40150;30.0;fis'''
40151;17.0;f''
40152;22.0;as''
40153;5.0;f'
40154;11.0;b'
40155;17.0;f''
40156;9.0;a'
40157;33.0;a'''
40158;3.0;dis'
40159;10.0;as'
40160;0.0;c'
40161;18.0;fis''
40162;8.0;gis'
40163;17.0;f''
40164;13.0;cis''
40165;2.0;d'
40166;4.0;e'
40167;16.0;e''
40168;22.0;as''
40169;23.0;b''
40170;20.0;gis''
40171;29.0;f'''
40172;6.0;fis'
40173;15.0;dis''
40174;13.0;cis''
40175;24.0;c'''
40176;9.0;a'
40177;9.0;a'
40178;34.0;as'''
40179;2.0;d'
40180;9.0;a'
40181;5.0;f'
40182;8.0;gis'
40183;2.0;d'
40184;32.0;gis'''
40185;7.0;g'
40186;26.0;d'''
40187;13.0;cis''
40188;1.0;cis'
40189;33.0;a'''
40190;16.0;e''
40191;1.0;cis'
40192;2.0;d'
40193;8.0;gis'
40194;5.0;f'
40195;30.0;fis'''
40196;20.0;gis''
40197;24.0;c'''
40198;10.0;as'
40199;24.0;c'''
40200;32.0;gis'''
40201;34.0;as'''
40202;13.0;cis''
40203;0.0;c'
40204;18.0;fis''
40205;10.0;as'
40206;1.0;cis'
40207;18.0;fis''
40208;10.0;as'
40209;7.0;g'
40210;25.0;cis'''
40211;28.0;e'''
40212;25.0;cis'''
40213;13.0;cis''
40214;9.0;a'
40215;9.0;a'
40216;12.0;c''
40217;30.0;fis'''
40218;1.0;cis'
40219;34.0;as'''
40220;12.0;c''
40221;21.0;a''
40222;12.0;c''
40223;22.0;as''
40224;29.0;f'''
40225;24.0;c'''
40226;8.0;gis'
40227;22.0;as''
40228;10.0;as'
40229;34.0;as'''
40230;29.0;f'''
40231;22.0;as''
40232;4.0;e'
40233;18.0;fis''
40234;19.0;g''
40235;31.0;g'''
40236;14.0;d''
40237;25.0;cis'''
40238;28.0;e'''
40239;34.0;as'''
40240;22.0;as''
40241;10.0;as'
40242;23.0;b''
40243;26.0;d'''
40244;1.0;cis'
40245;9.0;a'
40246;15.0;dis''
40247;30.0;fis'''
40248;0.0;c'
40249;16.0;e''
40250;27.0;dis'''
40251;13.0;cis''
40252;16.0;e''
40253;20.0;gis''
40254;13.0;cis''
40255;33.0;a'''
40256;1.0;cis'
40257;12.0;c''
40258;17.0;f''
40259;20.0;gis''
40260;31.0;g'''
40261;33.0;a'''
40262;23.0;b''
40263;18.0;fis''
40264;15.0;dis''
40265;27.0;dis'''
40266;2.0;d'
40267;27.0;dis'''
40268;13.0;cis''
40269;8.0;gis'
40270;21.0;a''
40271;14.0;d''
40272;34.0;as'''
40273;12.0;c''
40274;25.0;cis'''
40275;21.0;a''
40276;34.0;as'''
40277;20.0;gis''
40278;34.0;as'''
40279;34.0;as'''
40280;14.0;d''
40281;23.0;b''
40282;3.0;dis'
40283;1.0;cis'
40284;11.0;b'
40285;20.0;gis''
40286;23.0;b''
40287;26.0;d'''
40288;25.0;cis'''
40289;4.0;e'
40290;5.0;f'
40291;21.0;a''
40292;16.0;e''
40293;16.0;e''
40294;1.0;cis'
40295;5.0;f'
40296;19.0;g''
40297;8.0;gis'
40298;30.0;fis'''
40299;9.0;a'
40300;25.0;cis'''
40301;2.0;d'
40302;15.0;dis''
40303;33.0;a'''
40304;33.0;a'''
40305;31.0;g'''
40306;24.0;c'''
40307;11.0;b'
40308;21.0;a''
40309;32.0;gis'''
40310;16.0;e''
40311;9.0;a'
40312;34.0;as'''
40313;26.0;d'''
40314;0.0;c'
40315;9.0;a'
40316;24.0;c'''
40317;1.0;cis'
40318;20.0;gis''
40319;26.0;d'''
40320;22.0;as''
40321;4.0;e'
40322;21.0;a''
40323;24.0;c'''
40324;9.0;a'
40325;18.0;fis''
40326;8.0;gis'
40327;12.0;c''
40328;11.0;b'
40329;0.0;c'
40330;1.0;cis'
40331;6.0;fis'
40332;24.0;c'''
40333;10.0;as'
40334;4.0;e'
40335;18.0;fis''
40336;0.0;c'
40337;21.0;a''
40338;10.0;as'
40339;32.0;gis'''
40340;6.0;fis'
40341;25.0;cis'''
40342;29.0;f'''
40343;13.0;cis''
40344;19.0;g''
40345;22.0;as''
40346;18.0;fis''
40347;11.0;b'
40348;30.0;fis'''
40349;13.0;cis''
40350;10.0;as'
40351;4.0;e'
40352;6.0;fis'
40353;33.0;a'''
40354;28.0;e'''
40355;15.0;dis''
40356;27.0;dis'''
40357;27.0;dis'''
40358;0.0;c'
40359;30.0;fis'''
40360;13.0;cis''
40361;4.0;e'
40362;23.0;b''
40363;9.0;a'
40364;15.0;dis''
40365;5.0;f'
40366;10.0;as'
40367;17.0;f''
40368;9.0;a'
40369;9.0;a'
40370;31.0;g'''
40371;34.0;as'''
40372;26.0;d'''
40373;3.0;dis'
40374;2.0;d'
40375;16.0;e''
40376;27.0;dis'''
40377;9.0;a'
40378;28.0;e'''
40379;16.0;e''
40380;18.0;fis''
40381;20.0;gis''
40382;26.0;d'''
40383;29.0;f'''
40384;31.0;g'''
40385;7.0;g'
40386;3.0;dis'
40387;18.0;fis''
40388;9.0;a'
40389;0.0;c'
40390;19.0;g''
40391;12.0;c''
40392;15.0;dis''
40393;14.0;d''
40394;29.0;f'''
40395;9.0;a'
40396;1.0;cis'
40397;7.0;g'
40398;9.0;a'
40399;24.0;c'''
40400;34.0;as'''
40401;3.0;dis'
40402;25.0;cis'''
40403;4.0;e'
40404;12.0;c''
40405;25.0;cis'''
40406;10.0;as'
40407;9.0;a'
40408;4.0;e'
40409;22.0;as''
40410;27.0;dis'''
40411;33.0;a'''
40412;1.0;cis'
40413;14.0;d''
40414;29.0;f'''
40415;21.0;a''
40416;15.0;dis''
40417;30.0;fis'''
40418;3.0;dis'
40419;19.0;g''
40420;2.0;d'
40421;32.0;gis'''
40422;13.0;cis''
40423;20.0;gis''
40424;29.0;f'''
40425;10.0;as'
40426;9.0;a'
40427;4.0;e'
40428;13.0;cis''
40429;19.0;g''
40430;32.0;gis'''
40431;20.0;gis''
40432;17.0;f''
40433;34.0;as'''
40434;5.0;f'
40435;0.0;c'
40436;9.0;a'
40437;28.0;e'''
40438;34.0;as'''
40439;9.0;a'
40440;18.0;fis''
40441;0.0;c'
40442;31.0;g'''
40443;3.0;dis'
40444;2.0;d'
40445;17.0;f''
40446;26.0;d'''
40447;18.0;fis''
40448;23.0;b''
40449;17.0;f''
40450;12.0;c''
40451;28.0;e'''
40452;30.0;fis'''
40453;29.0;f'''
40454;16.0;e''
40455;28.0;e'''
40456;13.0;cis''
40457;20.0;gis''
40458;17.0;f''
40459;32.0;gis'''
40460;15.0;dis''
40461;11.0;b'
40462;12.0;c''
40463;4.0;e'
40464;15.0;dis''
40465;34.0;as'''
40466;17.0;f''
40467;28.0;e'''
40468;27.0;dis'''
40469;24.0;c'''
40470;16.0;e''
40471;13.0;cis''
40472;31.0;g'''
40473;4.0;e'
40474;11.0;b'
40475;25.0;cis'''
40476;11.0;b'
40477;8.0;gis'
40478;26.0;d'''
40479;29.0;f'''
40480;31.0;g'''
40481;1.0;cis'
40482;29.0;f'''
40483;27.0;dis'''
40484;29.0;f'''
40485;32.0;gis'''
40486;25.0;cis'''
40487;23.0;b''
40488;34.0;as'''
40489;31.0;g'''
40490;15.0;dis''
40491;23.0;b''
40492;19.0;g''
40493;31.0;g'''
40494;30.0;fis'''
40495;0.0;c'
40496;1.0;cis'
40497;34.0;as'''
40498;34.0;as'''
40499;11.0;b'
40500;0.0;c'
40501;10.0;as'
40502;32.0;gis'''
40503;22.0;as''
40504;23.0;b''
40505;9.0;a'
40506;31.0;g'''
40507;32.0;gis'''
40508;8.0;gis'
40509;4.0;e'
40510;22.0;as''
40511;29.0;f'''
40512;14.0;d''
40513;8.0;gis'
40514;14.0;d''
40515;28.0;e'''
40516;8.0;gis'
40517;27.0;dis'''
40518;32.0;gis'''
40519;18.0;fis''
40520;19.0;g''
40521;4.0;e'
40522;12.0;c''
40523;4.0;e'
40524;18.0;fis''
40525;25.0;cis'''
40526;23.0;b''
40527;14.0;d''
40528;29.0;f'''
40529;5.0;f'
40530;28.0;e'''
40531;25.0;cis'''
40532;27.0;dis'''
40533;28.0;e'''
40534;31.0;g'''
40535;17.0;f''
40536;29.0;f'''
40537;9.0;a'
40538;9.0;a'
40539;27.0;dis'''
40540;11.0;b'
40541;5.0;f'
40542;20.0;gis''
40543;1.0;cis'
40544;3.0;dis'
40545;31.0;g'''
40546;21.0;a''
40547;18.0;fis''
40548;22.0;as''
40549;14.0;d''
40550;5.0;f'
40551;2.0;d'
40552;22.0;as''
40553;25.0;cis'''
40554;1.0;cis'
40555;18.0;fis''
40556;0.0;c'
40557;13.0;cis''
40558;32.0;gis'''
40559;31.0;g'''
40560;7.0;g'
40561;17.0;f''
40562;22.0;as''
40563;17.0;f''
40564;33.0;a'''
40565;5.0;f'
40566;31.0;g'''
40567;21.0;a''
40568;2.0;d'
40569;0.0;c'
40570;14.0;d''
40571;22.0;as''
40572;13.0;cis''
40573;31.0;g'''
40574;19.0;g''
40575;23.0;b''
40576;17.0;f''
40577;20.0;gis''
40578;6.0;fis'
40579;6.0;fis'
40580;13.0;cis''
40581;11.0;b'
40582;26.0;d'''
40583;19.0;g''
40584;10.0;as'
40585;10.0;as'
40586;20.0;gis''
40587;14.0;d''
40588;0.0;c'
40589;13.0;cis''
40590;26.0;d'''
40591;5.0;f'
40592;33.0;a'''
40593;2.0;d'
40594;21.0;a''
40595;32.0;gis'''
40596;5.0;f'
40597;21.0;a''
40598;7.0;g'
40599;25.0;cis'''
40600;26.0;d'''
40601;8.0;gis'
40602;21.0;a''
40603;34.0;as'''
40604;25.0;cis'''
40605;7.0;g'
40606;21.0;a''
40607;20.0;gis''
40608;33.0;a'''
40609;10.0;as'
40610;3.0;dis'
40611;13.0;cis''
40612;23.0;b''
40613;17.0;f''
40614;28.0;e'''
40615;15.0;dis''
40616;13.0;cis''
40617;16.0;e''
40618;26.0;d'''
40619;24.0;c'''
40620;0.0;c'
40621;26.0;d'''
40622;5.0;f'
40623;10.0;as'
40624;2.0;d'
40625;22.0;as''
40626;27.0;dis'''
40627;20.0;gis''
40628;2.0;d'
40629;27.0;dis'''
40630;7.0;g'
40631;30.0;fis'''
40632;10.0;as'
40633;9.0;a'
40634;14.0;d''
40635;20.0;gis''
40636;26.0;d'''
40637;23.0;b''
40638;34.0;as'''
40639;31.0;g'''
40640;9.0;a'
40641;0.0;c'
40642;8.0;gis'
40643;30.0;fis'''
40644;14.0;d''
40645;34.0;as'''
40646;30.0;fis'''
40647;21.0;a''
40648;33.0;a'''
40649;33.0;a'''
40650;24.0;c'''
40651;3.0;dis'
40652;30.0;fis'''
40653;16.0;e''
40654;26.0;d'''
40655;9.0;a'
40656;10.0;as'
40657;27.0;dis'''
40658;30.0;fis'''
40659;0.0;c'
40660;26.0;d'''
40661;8.0;gis'
40662;24.0;c'''
40663;12.0;c''
40664;22.0;as''
40665;29.0;f'''
40666;11.0;b'
40667;2.0;d'
40668;21.0;a''
40669;34.0;as'''
40670;24.0;c'''
40671;3.0;dis'
40672;21.0;a''
40673;10.0;as'
40674;33.0;a'''
40675;0.0;c'
40676;0.0;c'
40677;8.0;gis'
40678;22.0;as''
40679;10.0;as'
40680;28.0;e'''
40681;9.0;a'
40682;3.0;dis'
40683;18.0;fis''
40684;29.0;f'''
40685;9.0;a'
40686;11.0;b'
40687;3.0;dis'
40688;5.0;f'
40689;25.0;cis'''
40690;30.0;fis'''
40691;1.0;cis'
40692;34.0;as'''
40693;15.0;dis''
40694;4.0;e'
40695;23.0;b''
40696;20.0;gis''
40697;9.0;a'
40698;28.0;e'''
40699;13.0;cis''
40700;31.0;g'''
40701;29.0;f'''
40702;7.0;g'
40703;5.0;f'
40704;18.0;fis''
40705;30.0;fis'''
40706;6.0;fis'
40707;18.0;fis''
40708;20.0;gis''
40709;4.0;e'
40710;3.0;dis'
40711;32.0;gis'''
40712;19.0;g''
40713;14.0;d''
40714;0.0;c'
40715;31.0;g'''
40716;33.0;a'''
40717;10.0;as'
40718;7.0;g'
40719;13.0;cis''
40720;2.0;d'
40721;13.0;cis''
40722;0.0;c'
40723;5.0;f'
40724;34.0;as'''
40725;8.0;gis'
40726;0.0;c'
40727;15.0;dis''
40728;12.0;c''
40729;12.0;c''
40730;15.0;dis''
40731;3.0;dis'
40732;23.0;b''
40733;11.0;b'
40734;24.0;c'''
40735;4.0;e'
40736;1.0;cis'
40737;30.0;fis'''
40738;30.0;fis'''
40739;5.0;f'
40740;16.0;e''
40741;9.0;a'
40742;30.0;fis'''
40743;10.0;as'
40744;17.0;f''
40745;16.0;e''
40746;5.0;f'
40747;17.0;f''
40748;32.0;gis'''
40749;17.0;f''
40750;17.0;f''
40751;30.0;fis'''
40752;20.0;gis''
40753;18.0;fis''
40754;17.0;f''
40755;4.0;e'
40756;31.0;g'''
40757;5.0;f'
40758;26.0;d'''
40759;16.0;e''
40760;8.0;gis'
40761;30.0;fis'''
40762;22.0;as''
40763;28.0;e'''
40764;17.0;f''
40765;23.0;b''
40766;32.0;gis'''
40767;22.0;as''
40768;29.0;f'''
40769;0.0;c'
40770;24.0;c'''
40771;0.0;c'
40772;11.0;b'
40773;34.0;as'''
40774;1.0;cis'
40775;34.0;as'''
40776;31.0;g'''
40777;7.0;g'
40778;3.0;dis'
40779;2.0;d'
40780;34.0;as'''
40781;10.0;as'
40782;1.0;cis'
40783;0.0;c'
40784;16.0;e''
40785;29.0;f'''
40786;26.0;d'''
40787;30.0;fis'''
40788;4.0;e'
40789;6.0;fis'
40790;15.0;dis''
40791;0.0;c'
40792;22.0;as''
40793;7.0;g'
40794;12.0;c''
40795;2.0;d'
40796;0.0;c'
40797;32.0;gis'''
40798;21.0;a''
40799;10.0;as'
40800;26.0;d'''
40801;29.0;f'''
40802;23.0;b''
40803;19.0;g''
40804;31.0;g'''
40805;2.0;d'
40806;27.0;dis'''
40807;29.0;f'''
40808;9.0;a'
40809;23.0;b''
40810;5.0;f'
40811;15.0;dis''
40812;22.0;as''
40813;28.0;e'''
40814;13.0;cis''
40815;2.0;d'
40816;23.0;b''
40817;29.0;f'''
40818;1.0;cis'
40819;14.0;d''
40820;1.0;cis'
40821;17.0;f''
40822;10.0;as'
40823;10.0;as'
40824;15.0;dis''
40825;1.0;cis'
40826;25.0;cis'''
40827;5.0;f'
40828;11.0;b'
40829;30.0;fis'''
40830;4.0;e'
40831;18.0;fis''
40832;30.0;fis'''
40833;18.0;fis''
40834;19.0;g''
40835;21.0;a''
40836;32.0;gis'''
40837;32.0;gis'''
40838;26.0;d'''
40839;23.0;b''
40840;10.0;as'
40841;6.0;fis'
40842;25.0;cis'''
40843;0.0;c'
40844;25.0;cis'''
40845;22.0;as''
40846;0.0;c'
40847;13.0;cis''
40848;31.0;g'''
40849;7.0;g'
40850;19.0;g''
40851;27.0;dis'''
40852;20.0;gis''
40853;9.0;a'
40854;22.0;as''
40855;33.0;a'''
40856;8.0;gis'
40857;11.0;b'
40858;2.0;d'
40859;23.0;b''
40860;2.0;d'
40861;25.0;cis'''
40862;13.0;cis''
40863;22.0;as''
40864;21.0;a''
40865;8.0;gis'
40866;15.0;dis''
40867;14.0;d''
40868;28.0;e'''
40869;4.0;e'
40870;25.0;cis'''
40871;17.0;f''
40872;23.0;b''
40873;28.0;e'''
40874;30.0;fis'''
40875;31.0;g'''
40876;13.0;cis''
40877;21.0;a''
40878;16.0;e''
40879;9.0;a'
40880;4.0;e'
40881;28.0;e'''
40882;5.0;f'
40883;10.0;as'
40884;15.0;dis''
40885;15.0;dis''
40886;26.0;d'''
40887;2.0;d'
40888;4.0;e'
40889;14.0;d''
40890;30.0;fis'''
40891;20.0;gis''
40892;28.0;e'''
40893;20.0;gis''
40894;4.0;e'
40895;14.0;d''
40896;21.0;a''
40897;33.0;a'''
40898;1.0;cis'
40899;10.0;as'
40900;28.0;e'''
40901;22.0;as''
40902;3.0;dis'
40903;10.0;as'
40904;5.0;f'
40905;8.0;gis'
40906;24.0;c'''
40907;8.0;gis'
40908;16.0;e''
40909;2.0;d'
40910;5.0;f'
40911;27.0;dis'''
40912;33.0;a'''
40913;1.0;cis'
40914;8.0;gis'
40915;33.0;a'''
40916;19.0;g''
40917;27.0;dis'''
40918;33.0;a'''
40919;8.0;gis'
40920;26.0;d'''
40921;24.0;c'''
40922;15.0;dis''
40923;5.0;f'
40924;13.0;cis''
40925;16.0;e''
40926;25.0;cis'''
40927;26.0;d'''
40928;8.0;gis'
40929;20.0;gis''
40930;26.0;d'''
40931;6.0;fis'
40932;21.0;a''
40933;34.0;as'''
40934;3.0;dis'
40935;0.0;c'
40936;20.0;gis''
40937;22.0;as''
40938;13.0;cis''
40939;34.0;as'''
40940;29.0;f'''
40941;7.0;g'
40942;9.0;a'
40943;22.0;as''
40944;30.0;fis'''
40945;32.0;gis'''
40946;0.0;c'
40947;12.0;c''
40948;19.0;g''
40949;9.0;a'
40950;22.0;as''
40951;11.0;b'
40952;1.0;cis'
40953;5.0;f'
40954;9.0;a'
40955;24.0;c'''
40956;20.0;gis''
40957;26.0;d'''
40958;5.0;f'
40959;28.0;e'''
40960;13.0;cis''
40961;11.0;b'
40962;22.0;as''
40963;29.0;f'''
40964;27.0;dis'''
40965;21.0;a''
40966;15.0;dis''
40967;19.0;g''
40968;11.0;b'
40969;21.0;a''
40970;26.0;d'''
40971;30.0;fis'''
40972;13.0;cis''
40973;20.0;gis''
40974;30.0;fis'''
40975;13.0;cis''
40976;31.0;g'''
40977;13.0;cis''
40978;12.0;c''
40979;30.0;fis'''
40980;12.0;c''
40981;7.0;g'
40982;33.0;a'''
40983;3.0;dis'
40984;5.0;f'
40985;26.0;d'''
40986;26.0;d'''
40987;19.0;g''
40988;3.0;dis'
40989;34.0;as'''
40990;11.0;b'
40991;26.0;d'''
40992;24.0;c'''
40993;26.0;d'''
40994;11.0;b'
40995;16.0;e''
40996;12.0;c''
40997;17.0;f''
40998;25.0;cis'''
40999;8.0;gis'
41000;30.0;fis'''
41001;11.0;b'
41002;25.0;cis'''
41003;29.0;f'''
41004;10.0;as'
41005;5.0;f'
41006;4.0;e'
41007;20.0;gis''
41008;18.0;fis''
41009;4.0;e'
41010;32.0;gis'''
41011;9.0;a'
41012;34.0;as'''
41013;9.0;a'
41014;29.0;f'''
41015;26.0;d'''
41016;8.0;gis'
41017;34.0;as'''
41018;13.0;cis''
41019;10.0;as'
41020;18.0;fis''
41021;8.0;gis'
41022;7.0;g'
41023;7.0;g'
41024;4.0;e'
41025;17.0;f''
41026;11.0;b'
41027;25.0;cis'''
41028;21.0;a''
41029;21.0;a''
41030;3.0;dis'
41031;22.0;as''
41032;15.0;dis''
41033;6.0;fis'
41034;34.0;as'''
41035;24.0;c'''
41036;5.0;f'
41037;11.0;b'
